visitor_id,lastpurchasetime,recency,frequency,monetary
16110,2019-02-09 22:13:40.380,4,3,2
16111,2019-02-12 09:54:06.693,1,3,5
16112,2019-02-10 22:41:37.248,3,4,3
16113,2019-02-08 10:56:38.758,5,4,1
16114,2019-02-09 14:03:12.356,4,2,1
16115,2019-02-10 21:03:59.676,3,1,4
16116,2019-02-12 19:16:07.057,1,5,4
16117,2019-02-10 12:57:34.438,3,4,4
16118,2019-02-10 17:51:38.043,3,2,3
16119,2019-02-12 10:03:32.171,1,1,2
16120,2019-02-10 19:02:18.800,3,2,2
16121,2019-02-12 14:17:13.761,1,4,2
16122,2019-02-10 16:11:25.670,3,1,1
16123,2019-02-09 00:04:24.665,5,4,4
16124,2019-02-12 18:53:49.085,1,2,2
16125,2019-02-07 08:37:40.540,5,2,4
16126,2019-02-05 12:28:16.354,5,1,2
16127,2019-02-06 18:02:00.755,5,1,4
16128,2019-02-10 14:44:08.595,3,1,3
16129,2019-02-10 01:51:04.238,4,5,3
16130,2019-02-12 10:07:41.477,1,3,1
16131,2019-02-10 07:05:05.199,3,2,3
16132,2019-02-12 15:46:06.146,1,1,1
16133,2019-02-09 14:42:18.677,4,2,4
16134,2019-02-09 19:47:41.676,4,3,4
16135,2019-02-05 02:11:32.824,5,3,2
16136,2019-02-12 02:13:06.850,2,3,2
16137,2019-02-09 08:28:52.240,4,1,1
16138,2019-02-12 22:02:44.016,1,2,4
16139,2019-02-12 01:40:12.865,2,4,4
16140,2019-02-06 16:45:27.653,5,3,2
16141,2019-02-12 14:17:54.371,1,5,5
16142,2019-02-12 19:48:44.356,1,3,3
16143,2019-02-11 22:09:47.257,2,4,3
16144,2019-02-11 14:43:55.647,2,4,3
16145,2019-02-09 04:02:22.134,5,4,2
16146,2019-02-06 15:56:39.558,5,3,2
16147,2019-02-10 16:11:40.901,3,2,2
16148,2019-02-10 19:31:21.648,3,2,3
16149,2019-02-12 16:59:05.861,1,3,5
16150,2019-02-10 23:58:28.034,3,4,2
16151,2019-02-12 15:58:29.757,1,4,4
16152,2019-02-12 00:47:12.245,2,3,2
16153,2019-02-08 01:35:00.049,5,1,3
16154,2019-02-10 20:38:45.180,3,1,1
16155,2019-02-10 21:32:25.847,3,2,3
16156,2019-02-11 18:48:57.092,2,5,2
16157,2019-02-10 16:31:31.944,3,3,2
16158,2019-02-12 18:25:00.853,1,3,3
16159,2019-02-12 16:53:24.855,1,2,3
16160,2019-02-07 00:41:12.099,5,1,1
16161,2019-02-10 07:35:09.273,3,2,1
16162,2019-02-11 20:10:29.258,2,3,5
16163,2019-02-03 12:32:02.170,5,1,1
16164,2019-02-10 18:02:56.893,3,1,1
16165,2019-02-11 16:37:27.579,2,1,4
16166,2019-02-11 19:09:08.335,2,1,3
16167,2019-02-08 09:43:40.703,5,2,1
16168,2019-02-12 01:17:49.327,2,2,4
16169,2019-02-07 12:57:48.822,5,3,2
16170,2019-02-11 21:22:27.842,2,3,3
16171,2019-02-12 14:17:12.920,1,5,3
16172,2019-02-10 12:50:49.605,3,5,5
16173,2019-02-09 21:50:00.776,4,2,3
16174,2019-02-11 17:37:23.350,2,2,1
16175,2019-02-11 22:00:14.658,2,5,3
16176,2019-02-11 23:33:02.469,2,3,5
16177,2019-02-12 17:47:00.616,1,1,2
16178,2019-02-10 15:54:37.957,3,1,1
16179,2019-02-12 12:30:19.303,1,3,3
16180,2019-02-12 10:13:54.675,1,4,4
16181,2019-02-07 18:51:53.699,5,1,5
16182,2019-02-08 08:59:27.369,5,3,1
16183,2019-02-09 18:14:54.035,4,4,2
16184,2019-02-10 20:45:10.171,3,5,2
16185,2019-02-10 15:44:05.861,3,5,4
16186,2019-02-12 12:27:15.715,1,3,1
16187,2019-02-10 22:52:49.749,3,3,4
16188,2019-02-12 12:24:02.190,1,3,5
16189,2019-02-12 06:44:59.489,1,3,1
16190,2019-02-12 13:07:33.111,1,4,2
16191,2019-02-11 19:33:26.033,2,1,2
16192,2019-02-08 18:52:56.096,5,1,1
16193,2019-02-12 21:18:31.740,1,1,1
16194,2019-02-12 21:19:22.516,1,3,4
16195,2019-02-09 17:23:53.408,4,4,1
16196,2019-02-10 11:48:26.943,3,2,2
16197,2019-02-12 11:40:04.146,1,4,2
16198,2019-02-09 17:57:30.799,4,5,5
16199,2019-02-08 23:46:39.398,5,3,3
16200,2019-02-11 11:13:04.847,2,1,1
16201,2019-02-08 08:26:37.280,5,2,1
16202,2019-02-09 18:55:21.345,4,4,1
16203,2019-02-11 00:45:53.411,3,3,3
16204,2019-02-10 15:59:49.836,3,3,3
16205,2019-02-10 11:54:47.971,3,2,4
16206,2019-02-11 11:41:39.245,2,4,4
16207,2019-02-12 17:53:06.169,1,2,2
16208,2019-02-11 14:22:09.528,2,4,4
16209,2019-02-11 22:05:38.440,2,4,4
16210,2019-02-09 22:03:25.360,4,2,5
16211,2019-02-11 14:56:18.995,2,4,1
16212,2019-02-09 15:19:19.585,4,4,5
16213,2019-02-10 18:38:38.255,3,1,1
16214,2019-02-07 00:37:49.498,5,3,3
16215,2019-02-12 19:16:52.435,1,3,4
16216,2019-02-11 21:22:40.023,2,3,3
16217,2019-02-11 23:33:09.572,2,1,1
16218,2019-02-10 09:23:26.542,3,1,1
16219,2019-02-10 14:40:37.149,3,1,5
16220,2019-02-12 19:22:32.634,1,2,2
16221,2019-02-10 12:37:34.544,3,2,4
16222,2019-02-11 00:01:28.424,3,1,3
16223,2019-02-12 20:42:03.629,1,3,2
16224,2019-02-06 21:23:37.967,5,4,1
16225,2019-02-10 14:54:15.689,3,2,4
16226,2019-02-12 17:20:36.006,1,4,4
16227,2019-02-12 15:41:06.909,1,5,5
16228,2019-02-11 14:59:22.086,2,1,1
16229,2019-02-11 17:58:28.176,2,2,1
16230,2019-02-10 01:10:22.225,4,3,5
16231,2019-02-10 12:56:01.795,3,3,3
16232,2019-02-12 15:02:23.536,1,5,5
16233,2019-02-11 17:44:31.478,2,5,5
16234,2019-02-12 14:36:18.896,1,5,3
16235,2019-02-11 14:41:08.303,2,1,1
16236,2019-02-06 14:22:29.614,5,1,3
16237,2019-02-03 22:10:44.081,5,1,3
16238,2019-02-12 18:21:33.267,1,3,4
16239,2019-02-07 22:19:57.372,5,3,1
16240,2019-02-11 22:48:36.915,2,5,4
16241,2019-02-12 00:10:19.379,2,2,3
16242,2019-02-12 20:12:07.894,1,2,1
16243,2019-02-10 23:13:28.718,3,4,5
16244,2019-02-11 15:18:05.303,2,1,1
16245,2019-02-12 21:51:57.320,1,5,4
16246,2019-02-10 18:42:25.898,3,3,2
16247,2019-02-11 11:03:28.708,2,3,4
16248,2019-02-12 13:24:09.273,1,3,4
16249,2019-02-09 07:00:39.356,4,4,2
16250,2019-02-09 10:07:07.797,4,1,3
16251,2019-02-07 11:48:13.118,5,4,3
16252,2019-02-10 12:54:47.534,3,4,4
16253,2019-02-12 11:08:01.577,1,1,3
16254,2019-02-09 18:32:01.715,4,2,2
16255,2019-02-08 12:39:52.247,5,2,4
16256,2019-02-05 17:43:57.557,5,1,2
16257,2019-02-04 12:33:20.059,5,3,3
16258,2019-02-10 00:40:07.636,4,3,4
16259,2019-02-10 15:00:59.128,3,1,4
16260,2019-02-12 01:08:01.838,2,5,3
16261,2019-02-12 15:48:20.097,1,3,2
16262,2019-02-12 14:49:28.984,1,3,4
16263,2019-02-10 23:43:22.308,3,2,3
16264,2019-02-11 16:56:52.827,2,2,1
16265,2019-02-09 20:03:25.420,4,1,3
16266,2019-02-10 09:52:59.560,3,5,3
16267,2019-02-10 15:24:21.906,3,2,1
16268,2019-02-12 12:22:37.419,1,2,3
16269,2019-02-11 21:34:30.057,2,3,5
16270,2019-02-05 16:32:59.333,5,3,4
16271,2019-02-09 16:41:30.192,4,5,5
16272,2019-02-11 03:55:35.209,3,5,3
16273,2019-02-12 17:22:46.853,1,1,1
16274,2019-02-11 18:54:26.823,2,3,3
16275,2019-02-10 21:45:21.634,3,5,3
16276,2019-02-09 13:32:53.882,4,1,2
16277,2019-02-12 09:18:31.163,1,3,3
16278,2019-02-06 14:44:30.767,5,1,1
16279,2019-02-08 23:50:30.568,5,2,4
16280,2019-02-12 14:51:33.578,1,4,1
16281,2019-02-11 14:49:35.728,2,4,1
16282,2019-02-12 20:18:13.358,1,1,1
16283,2019-02-09 12:47:10.477,4,3,4
16284,2019-02-11 00:50:43.532,3,4,1
16285,2019-02-11 12:19:49.942,2,1,1
16286,2019-02-11 23:22:24.888,2,3,4
16287,2019-02-10 10:32:04.067,3,2,1
16288,2019-02-11 16:54:57.947,2,1,1
16289,2019-02-12 17:24:46.382,1,1,3
16290,2019-02-12 13:15:20.855,1,1,3
16291,2019-02-12 21:42:19.932,1,3,2
16292,2019-02-10 17:41:57.459,3,4,3
16293,2019-02-09 20:26:20.204,4,2,3
16294,2019-02-11 13:06:34.426,2,3,5
16295,2019-02-11 20:33:56.650,2,3,1
16296,2019-02-12 13:01:17.861,1,3,3
16297,2019-02-02 21:57:46.279,5,1,1
16298,2019-02-11 00:48:05.167,3,3,3
16299,2019-02-12 14:32:41.723,1,3,1
16300,2019-02-12 13:56:24.385,1,4,1
16301,2019-02-12 14:31:57.783,1,3,3
16302,2019-02-12 14:36:01.072,1,3,1
16303,2019-02-09 16:11:46.225,4,4,1
16304,2019-02-10 21:13:25.605,3,4,2
16305,2019-02-12 11:02:51.461,1,3,3
16306,2019-02-10 13:52:14.327,3,5,4
16307,2019-02-11 09:40:02.477,2,1,1
16308,2019-02-12 15:51:29.411,1,2,3
16309,2019-02-11 10:12:38.604,2,4,3
16310,2019-02-10 23:51:23.109,3,4,4
16311,2019-02-09 15:37:44.925,4,5,5
16312,2019-02-10 11:42:41.656,3,4,1
16313,2019-02-12 20:47:00.066,1,5,2
16314,2019-02-10 04:26:07.650,4,3,3
16315,2019-02-10 10:19:21.332,3,1,1
16316,2019-02-10 08:52:26.168,3,1,1
16317,2019-02-12 17:21:52.145,1,4,1
16318,2019-02-11 20:01:30.799,2,4,4
16319,2019-02-07 21:21:39.823,5,2,2
16320,2019-02-12 13:31:25.293,1,3,5
16321,2019-02-11 22:48:15.024,2,4,4
16322,2019-02-12 20:38:11.752,1,1,2
16323,2019-02-09 21:26:49.168,4,2,1
16324,2019-02-09 19:53:50.319,4,3,1
16325,2019-02-11 22:51:05.494,2,1,3
16326,2019-02-10 16:57:23.183,3,4,5
16327,2019-02-12 18:49:25.436,1,5,3
16328,2019-02-10 14:36:01.514,3,3,4
16329,2019-02-09 21:18:58.107,4,1,3
16330,2019-02-10 22:44:43.575,3,5,5
16331,2019-02-06 16:30:40.747,5,4,5
16332,2019-02-05 23:21:53.852,5,1,3
16333,2019-02-10 16:05:07.001,3,4,2
16334,2019-02-10 19:52:59.205,3,1,4
16335,2019-02-10 07:17:21.130,3,4,5
16336,2019-02-10 18:27:33.731,3,4,3
16337,2019-02-09 18:26:30.613,4,5,1
16338,2019-02-12 06:31:14.191,1,1,2
16339,2019-02-12 21:25:47.089,1,3,5
16340,2019-02-11 10:01:54.125,2,1,1
16341,2019-02-11 12:41:52.338,2,1,3
16342,2019-02-06 14:46:47.134,5,4,3
16343,2019-02-10 20:04:54.506,3,1,4
16344,2019-02-09 13:45:35.935,4,2,2
16345,2019-02-09 09:07:40.602,4,3,3
16346,2019-02-12 02:40:22.902,2,1,4
16347,2019-02-11 17:11:19.324,2,5,5
16348,2019-02-09 15:25:32.756,4,3,4
16349,2019-02-11 23:47:41.570,2,3,3
16350,2019-02-12 21:18:33.599,1,5,1
16351,2019-02-11 22:46:29.655,2,4,1
16352,2019-02-11 15:19:13.696,2,2,5
16353,2019-02-10 20:41:00.316,3,1,3
16354,2019-02-12 16:16:03.587,1,1,2
16355,2019-02-11 12:01:52.564,2,1,4
16356,2019-02-06 22:28:58.978,5,1,4
16357,2019-02-11 13:38:06.274,2,4,3
16358,2019-02-09 22:03:31.171,4,1,2
16359,2019-02-11 15:42:15.776,2,2,5
16360,2019-02-08 22:42:29.309,5,1,3
16361,2019-02-10 23:13:16.730,3,4,5
16362,2019-02-11 17:02:27.819,2,2,3
16363,2019-02-11 00:52:24.676,3,1,4
16364,2019-02-10 21:29:01.064,3,3,3
16365,2019-02-12 10:46:34.221,1,5,5
16366,2019-02-12 16:21:10.899,1,3,5
16367,2019-02-11 16:36:47.450,2,5,5
16368,2019-02-07 20:49:25.936,5,3,1
16369,2019-02-11 18:52:06.316,2,2,1
16370,2019-02-09 18:33:57.206,4,3,3
16371,2019-02-12 08:16:00.493,1,3,2
16372,2019-02-09 12:41:17.200,4,2,3
16373,2019-02-12 13:18:03.955,1,3,5
16374,2019-02-11 17:12:48.927,2,3,5
16375,2019-02-10 02:09:35.553,4,1,5
16376,2019-02-10 16:02:29.645,3,1,3
16377,2019-02-10 15:37:08.811,3,1,2
16378,2019-02-12 14:25:28.014,1,1,3
16379,2019-02-11 15:12:16.096,2,2,3
16380,2019-02-06 21:10:10.207,5,1,3
16381,2019-02-10 22:48:07.939,3,3,2
16382,2019-02-10 22:01:48.412,3,3,3
16383,2019-02-10 15:38:07.006,3,5,5
16384,2019-02-10 17:17:57.925,3,4,2
16385,2019-02-11 15:07:10.749,2,2,1
16386,2019-02-10 15:06:37.151,3,3,3
16387,2019-02-11 23:44:31.192,2,4,3
16388,2019-02-10 10:25:25.265,3,2,2
16389,2019-02-10 11:02:08.487,3,5,4
16390,2019-02-11 09:57:24.213,2,1,4
16391,2019-02-12 12:32:40.587,1,2,3
16392,2019-02-11 08:57:42.900,2,3,1
16393,2019-02-11 12:04:17.838,2,3,2
16394,2019-02-12 19:32:49.004,1,1,3
16395,2019-02-10 15:20:06.614,3,4,4
16396,2019-02-10 23:34:55.227,3,1,2
16397,2019-02-10 14:18:40.474,3,1,3
16398,2019-02-11 20:39:02.034,2,2,1
16399,2019-02-10 17:56:54.259,3,2,1
16400,2019-02-09 22:46:21.956,4,3,5
16401,2019-02-10 10:41:15.913,3,4,3
16402,2019-02-11 16:30:37.291,2,3,5
16403,2019-02-11 15:48:53.220,2,1,1
16404,2019-02-11 16:17:10.501,2,5,4
16405,2019-02-12 02:33:27.898,2,3,4
16406,2019-02-12 20:02:37.022,1,1,2
16407,2019-02-09 22:19:56.151,4,3,5
16408,2019-02-11 14:57:00.030,2,2,1
16409,2019-02-07 14:58:01.039,5,2,2
16410,2019-02-10 14:52:00.149,3,3,1
16411,2019-02-10 16:35:15.305,3,3,5
16412,2019-02-09 11:23:52.007,4,1,2
16413,2019-01-30 14:06:47.681,5,3,1
16414,2019-02-09 19:26:52.694,4,1,1
16415,2019-02-12 18:22:10.188,1,1,2
16416,2019-02-08 22:45:28.698,5,3,3
16417,2019-02-12 14:33:42.454,1,2,4
16418,2019-02-11 15:22:26.340,2,3,2
16419,2019-02-11 23:48:42.925,2,5,5
16420,2019-02-12 02:54:08.868,2,5,5
16421,2019-02-12 11:16:41.967,1,3,1
16422,2019-02-09 12:04:14.817,4,2,3
16423,2019-02-08 16:07:16.016,5,3,4
16424,2019-02-10 16:10:31.430,3,5,5
16425,2019-02-09 07:46:34.632,4,3,4
16426,2019-02-12 10:10:39.900,1,3,4
16427,2019-02-10 08:16:13.759,3,1,2
16428,2019-02-10 23:08:36.387,3,5,5
16429,2019-02-12 12:52:08.232,1,4,2
16430,2019-02-07 19:16:54.816,5,2,3
16431,2019-02-09 01:48:50.449,5,5,3
16432,2019-02-12 13:03:50.118,1,2,1
16433,2019-02-12 13:26:30.448,1,4,5
16434,2019-02-08 11:20:56.247,5,1,1
16435,2019-02-12 11:14:36.984,1,2,2
16436,2019-02-09 12:54:14.324,4,5,5
16437,2019-02-10 03:39:30.365,4,3,1
16438,2019-02-11 14:57:29.344,2,2,2
16439,2019-02-10 20:16:55.874,3,4,3
16440,2019-02-11 16:18:19.212,2,3,1
16441,2019-02-10 13:01:39.103,3,5,4
16442,2019-02-11 13:36:31.509,2,3,3
16443,2019-02-11 16:43:12.035,2,1,1
16444,2019-02-11 10:07:32.883,2,3,3
16445,2019-02-09 16:04:07.171,4,2,4
16446,2019-02-12 11:47:58.283,1,4,3
16447,2019-02-09 11:31:38.609,4,1,2
16448,2019-02-10 15:36:07.647,3,2,1
16449,2019-02-11 19:32:53.894,2,4,3
16450,2019-02-11 19:06:00.255,2,1,2
16451,2019-02-12 20:01:52.968,1,1,5
16452,2019-02-08 16:01:37.792,5,2,1
16453,2019-02-07 07:02:28.111,5,1,2
16454,2019-02-11 12:28:43.170,2,3,2
16455,2019-02-10 17:40:52.869,3,5,4
16456,2019-02-11 13:28:22.725,2,1,1
16457,2019-02-12 14:21:42.924,1,2,1
16458,2019-02-10 16:55:43.936,3,4,5
16459,2019-02-12 16:56:06.004,1,2,3
16460,2019-02-09 19:09:41.539,4,4,1
16461,2019-02-12 11:26:11.947,1,3,3
16462,2019-02-10 23:27:06.689,3,3,3
16463,2019-02-10 22:59:28.954,3,1,1
16464,2019-02-12 11:35:22.356,1,5,3
16465,2019-02-12 18:18:24.756,1,3,2
16466,2019-02-08 15:05:46.204,5,4,3
16467,2019-02-10 13:47:06.922,3,4,3
16468,2019-02-12 16:13:26.257,1,4,4
16469,2019-02-10 20:43:15.757,3,1,1
16470,2019-02-09 01:15:08.421,5,4,3
16471,2019-02-11 20:46:39.086,2,1,1
16472,2019-02-10 00:24:10.589,4,2,5
16473,2019-02-10 13:15:33.612,3,2,1
16474,2019-02-11 22:36:25.255,2,1,1
16475,2019-02-08 11:05:31.425,5,2,5
16476,2019-02-11 18:28:28.699,2,3,1
16477,2019-02-10 18:37:13.872,3,2,4
16478,2019-02-10 14:56:04.116,3,5,4
16479,2019-02-12 12:40:01.021,1,4,5
16480,2019-02-09 14:44:16.429,4,4,5
16481,2019-02-09 22:57:52.712,4,3,1
16482,2019-02-11 13:40:02.178,2,2,3
16483,2019-02-12 10:18:44.590,1,3,2
16484,2019-02-09 01:15:05.457,5,1,1
16485,2019-02-05 17:54:53.924,5,4,5
16486,2019-02-11 16:33:47.059,2,1,2
16487,2019-02-07 14:42:41.871,5,3,4
16488,2019-02-11 16:56:16.741,2,3,3
16489,2019-02-11 16:28:06.392,2,4,4
16490,2019-02-07 03:12:13.055,5,1,3
16491,2019-02-12 17:54:55.934,1,2,3
16492,2019-02-09 15:28:50.755,4,2,4
16493,2019-02-11 12:00:51.751,2,2,2
16494,2019-02-06 23:49:09.503,5,3,2
16495,2019-02-09 10:37:21.331,4,3,3
16496,2019-02-12 13:51:50.551,1,2,3
16497,2019-02-09 15:32:39.512,4,2,2
16498,2019-02-10 05:39:58.732,3,2,2
16499,2019-02-10 10:25:18.003,3,5,4
16500,2019-02-12 19:30:42.874,1,5,5
16501,2019-02-11 18:52:29.017,2,4,3
16502,2019-02-11 19:05:10.555,2,2,1
16503,2019-02-10 19:33:23.682,3,5,2
16504,2019-02-12 12:19:17.790,1,2,1
16505,2019-02-12 17:24:29.043,1,2,3
16506,2019-02-10 15:55:34.679,3,2,5
16507,2019-02-10 15:25:46.521,3,1,2
16508,2019-02-11 13:11:49.210,2,2,3
16509,2019-02-12 19:02:23.055,1,4,4
16510,2019-02-08 20:18:32.954,5,5,3
16511,2019-02-10 14:51:51.158,3,2,1
16512,2019-02-10 10:51:36.128,3,1,5
16513,2019-02-11 14:19:09.255,2,1,1
16514,2019-02-12 09:22:19.488,1,2,1
16515,2019-02-12 19:13:51.811,1,1,4
16516,2019-02-10 15:36:21.935,3,5,5
16517,2019-02-11 14:39:36.915,2,3,1
16518,2019-02-12 11:00:46.392,1,2,1
16519,2019-02-11 11:03:48.543,2,3,3
16520,2019-02-12 20:14:22.019,1,2,1
16521,2019-02-09 08:51:14.005,4,2,2
16522,2019-02-12 14:57:57.977,1,3,4
16523,2019-02-09 11:51:02.198,4,5,4
16524,2019-02-07 00:01:57.794,5,1,2
16525,2019-02-10 19:21:22.118,3,3,3
16526,2019-02-11 18:45:44.547,2,1,1
16527,2019-02-08 22:34:07.556,5,3,1
16528,2019-02-07 22:58:14.616,5,2,1
16529,2019-02-12 19:56:35.507,1,4,4
16530,2019-02-11 14:40:42.635,2,3,1
16531,2019-02-12 12:22:36.170,1,3,3
16532,2019-02-08 11:09:22.436,5,3,4
16533,2019-02-11 21:14:34.559,2,4,1
16534,2019-02-10 23:02:16.076,3,4,5
16535,2019-02-09 15:06:24.280,4,3,4
16536,2019-02-11 13:05:59.636,2,3,3
16537,2019-02-12 14:34:08.433,1,4,5
16538,2019-02-12 17:44:06.367,1,2,1
16539,2019-02-12 18:16:11.535,1,4,4
16540,2019-02-10 19:25:36.112,3,3,4
16541,2019-02-11 22:07:26.449,2,1,1
16542,2019-02-12 09:53:18.933,1,3,1
16543,2019-02-09 19:30:59.356,4,5,2
16544,2019-02-12 11:26:40.085,1,4,5
16545,2019-02-09 15:57:03.341,4,2,4
16546,2019-02-04 20:14:08.129,5,1,3
16547,2019-02-11 16:24:12.720,2,5,2
16548,2019-02-12 18:22:24.261,1,1,2
16549,2019-02-08 08:42:55.472,5,2,2
16550,2019-02-10 17:44:37.209,3,1,1
16551,2019-02-11 11:54:43.400,2,4,4
16552,2019-02-09 16:11:12.899,4,1,2
16553,2019-02-10 20:31:58.247,3,1,1
16554,2019-02-11 10:48:46.515,2,1,4
16555,2019-02-08 12:42:07.918,5,1,4
16556,2019-02-08 08:36:32.051,5,4,3
16557,2019-02-12 17:25:48.495,1,3,2
16558,2019-02-12 14:57:22.378,1,5,4
16559,2019-02-12 19:20:10.374,1,4,5
16560,2019-02-09 19:10:45.310,4,1,1
16561,2019-02-11 15:16:45.232,2,4,5
16562,2019-02-08 17:04:43.463,5,1,4
16563,2019-02-06 15:44:10.725,5,3,3
16564,2019-02-09 17:16:55.621,4,3,3
16565,2019-02-09 02:00:36.723,5,2,2
16566,2019-02-09 20:19:28.918,4,1,2
16567,2019-02-08 22:02:18.491,5,2,3
16568,2019-02-12 14:09:52.466,1,2,4
16569,2019-02-11 15:37:58.188,2,4,3
16570,2019-02-09 15:23:49.114,4,2,1
16571,2019-02-10 15:26:24.682,3,2,1
16572,2019-02-07 16:43:50.422,5,5,2
16573,2019-02-09 18:07:25.229,4,1,3
16574,2019-02-11 22:20:21.685,2,1,3
16575,2019-02-10 17:43:15.387,3,3,3
16576,2019-02-10 13:53:57.509,3,1,1
16577,2019-02-09 16:02:58.343,4,4,2
16578,2019-02-11 16:06:29.947,2,3,3
16579,2019-02-09 22:49:36.923,4,3,2
16580,2019-02-11 15:02:57.121,2,4,1
16581,2019-02-12 14:33:55.518,1,3,5
16582,2019-02-09 07:29:45.672,4,3,2
16583,2019-02-12 12:08:25.548,1,4,2
16584,2019-02-11 13:25:44.372,2,3,1
16585,2019-02-12 14:27:26.871,1,3,1
16586,2019-02-09 17:35:18.452,4,1,2
16587,2019-02-09 23:01:09.448,4,2,4
16588,2019-02-11 00:31:58.632,3,1,1
16589,2019-02-10 15:44:50.638,3,4,2
16590,2019-02-12 17:40:53.584,1,4,4
16591,2019-02-10 14:10:23.715,3,3,2
16592,2019-02-10 15:11:00.003,3,3,5
16593,2019-02-05 19:48:01.808,5,3,2
16594,2019-02-10 13:06:41.432,3,4,2
16595,2019-02-09 14:56:15.328,4,4,5
16596,2019-02-12 11:01:50.337,1,4,2
16597,2019-02-11 12:04:44.710,2,3,2
16598,2019-02-05 23:41:53.855,5,5,3
16599,2019-02-04 15:52:53.946,5,4,3
16600,2019-02-10 00:54:58.974,4,2,5
16601,2019-02-11 18:52:44.403,2,3,2
16602,2019-02-11 01:36:57.403,3,1,3
16603,2019-02-11 23:03:42.007,2,5,4
16604,2019-02-10 23:27:24.576,3,3,3
16605,2019-02-11 22:03:55.079,2,3,4
16606,2019-02-07 21:52:36.879,5,3,3
16607,2019-02-11 16:15:28.795,2,2,1
16608,2019-02-09 16:53:04.073,4,1,5
16609,2019-02-11 18:39:43.376,2,3,4
16610,2019-02-11 06:54:20.544,2,3,4
16611,2019-02-09 17:23:53.376,4,5,1
16612,2019-02-06 11:37:42.466,5,5,3
16613,2019-02-11 20:43:07.792,2,3,2
16614,2019-02-10 14:13:19.577,3,4,3
16615,2019-02-10 15:57:02.484,3,1,1
16616,2019-02-11 16:14:56.089,2,1,1
16617,2019-02-07 20:00:03.149,5,4,2
16618,2019-02-10 18:38:35.949,3,3,3
16619,2019-02-12 15:26:23.134,1,3,3
16620,2019-02-10 10:49:45.273,3,4,3
16621,2019-02-09 23:12:41.027,4,3,4
16622,2019-02-08 14:42:44.175,5,1,2
16623,2019-02-11 16:49:39.785,2,5,1
16624,2019-02-12 12:50:58.162,1,4,2
16625,2019-02-12 13:55:06.300,1,5,4
16626,2019-02-11 17:35:42.622,2,4,3
16627,2019-02-09 10:34:02.632,4,2,2
16628,2019-02-11 23:55:43.407,2,1,1
16629,2019-02-09 16:36:39.360,4,4,2
16630,2019-02-12 15:29:05.302,1,4,3
16631,2019-02-12 21:32:48.879,1,2,3
16632,2019-02-11 04:08:13.668,3,3,1
16633,2019-02-11 11:44:58.814,2,3,3
16634,2019-02-11 15:00:53.358,2,1,2
16635,2019-02-12 07:42:53.463,1,3,5
16636,2019-02-12 18:48:51.015,1,2,1
16637,2019-02-10 15:58:10.713,3,1,3
16638,2019-02-12 12:30:38.927,1,5,3
16639,2019-02-12 10:18:43.273,1,1,3
16640,2019-02-09 17:33:18.981,4,3,1
16641,2019-02-12 11:02:47.456,1,1,2
16642,2019-02-12 17:51:11.359,1,4,5
16643,2019-02-08 20:35:11.007,5,4,4
16644,2019-02-10 10:45:30.622,3,2,5
16645,2019-02-08 23:11:42.649,5,2,1
16646,2019-02-12 16:46:30.436,1,4,5
16647,2019-02-09 14:15:27.587,4,1,3
16648,2019-02-12 16:40:05.900,1,5,5
16649,2019-02-10 12:05:59.363,3,1,3
16650,2019-02-10 23:49:26.872,3,1,1
16651,2019-02-09 20:20:06.877,4,2,4
16652,2019-02-12 15:19:20.209,1,2,2
16653,2019-02-12 21:23:22.415,1,3,1
16654,2019-02-10 09:07:12.265,3,3,5
16655,2019-02-12 10:20:39.597,1,3,2
16656,2019-02-10 14:39:15.443,3,2,3
16657,2019-02-07 18:11:19.111,5,5,2
16658,2019-02-07 20:42:09.794,5,3,4
16659,2019-02-10 17:19:21.164,3,2,3
16660,2019-02-07 03:19:14.382,5,1,4
16661,2019-02-12 18:01:49.181,1,3,5
16662,2019-02-11 18:14:38.143,2,2,2
16663,2019-02-10 13:07:12.330,3,5,1
16664,2019-02-12 17:24:08.764,1,4,3
16665,2019-02-09 05:45:52.828,4,2,2
16666,2019-02-11 12:44:47.871,2,4,1
16667,2019-02-10 00:44:05.306,4,5,5
16668,2019-02-12 20:24:35.003,1,4,3
16669,2019-02-09 10:44:23.175,4,3,3
16670,2019-02-12 20:02:43.313,1,3,2
16671,2019-02-11 23:21:40.284,2,3,3
16672,2019-02-10 15:49:07.833,3,4,1
16673,2019-02-10 03:40:56.404,4,4,3
16674,2019-02-10 01:35:39.348,4,1,2
16675,2019-02-10 17:14:12.122,3,3,3
16676,2019-02-12 20:54:41.534,1,4,2
16677,2019-02-12 17:19:46.304,1,5,3
16678,2019-02-12 15:15:19.846,1,1,3
16679,2019-02-12 15:05:32.299,1,3,3
16680,2019-02-10 10:09:19.306,3,3,2
16681,2019-02-10 20:46:25.414,3,2,4
16682,2019-02-11 08:40:54.529,2,1,3
16683,2019-02-11 06:44:23.949,2,1,1
16684,2019-02-07 16:27:57.990,5,3,2
16685,2019-02-10 19:40:59.351,3,2,3
16686,2019-02-10 17:50:32.105,3,2,3
16687,2019-02-12 19:24:45.447,1,5,3
16688,2019-02-12 15:16:59.328,1,4,5
16689,2019-02-10 00:53:07.019,4,5,3
16690,2019-02-11 08:14:28.534,2,3,3
16691,2019-02-09 11:41:58.183,4,4,3
